resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"iu-india","	","openstack-storage","4246952","4198220","4198211","2011-10-21T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4247239","4198220","4198211","2011-10-21T23:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4247515","4198220","4198211","2011-10-22T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4247795","4198220","4198211","2011-10-22T01:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4248073","4198220","4198211","2011-10-22T02:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4248347","4198220","4198211","2011-10-22T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4248635","4198220","4198211","2011-10-22T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4248908","4198220","4198211","2011-10-22T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4249188","4198220","4198211","2011-10-22T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4249482","4198220","4198211","2011-10-22T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4249761","4198220","4198211","2011-10-22T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4250041","4198220","4198211","2011-10-22T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4250319","4198220","4198211","2011-10-22T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4250606","4198220","4198211","2011-10-22T11:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4250902","4198220","4198211","2011-10-22T12:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4251185","4198220","4198211","2011-10-22T13:20:26.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4251466","4198220","4198211","2011-10-22T14:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4251749","4198220","4198211","2011-10-22T15:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4252033","4198220","4198211","2011-10-22T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4252323","4198220","4198211","2011-10-22T17:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4252596","4198220","4198211","2011-10-22T18:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4252884","4198220","4198211","2011-10-22T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4253160","4198220","4198211","2011-10-22T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4253455","4198220","4198211","2011-10-22T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4253733","4198220","4198211","2011-10-22T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4254003","4198220","4198211","2011-10-22T23:20:02.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4254278","4198220","4198211","2011-10-23T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4254565","4198220","4198211","2011-10-23T01:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4254842","4198220","4198211","2011-10-23T02:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4255115","4198220","4198211","2011-10-23T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4255406","4198220","4198211","2011-10-23T04:20:02.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4255678","4198220","4198211","2011-10-23T05:20:02.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4255954","4198220","4198211","2011-10-23T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4256240","4198220","4198211","2011-10-23T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4256516","4198220","4198211","2011-10-23T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4256794","4198220","4198211","2011-10-23T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4257070","4198220","4198211","2011-10-23T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4257364","4198220","4198211","2011-10-23T11:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4257651","4198220","4198211","2011-10-23T12:20:01.000-04:00","Success","","search_output","Success"
