resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","eucalyptus-storage","1588970","1588969","1588960","2010-11-10T19:19:59.000-05:00","Failure","Not all expressions found in output: "c1.xlarge"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","5222315","3369199","3368953","2012-04-01T13:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5222611","3369199","3368953","2012-04-01T14:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5222901","3369199","3368953","2012-04-01T15:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5223209","3369199","3368953","2012-04-01T16:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5223505","3369199","3368953","2012-04-01T17:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5223799","3369199","3368953","2012-04-01T18:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5224090","3369199","3368953","2012-04-01T19:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5224385","3369199","3368953","2012-04-01T20:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5224682","3369199","3368953","2012-04-01T21:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5224979","3369199","3368953","2012-04-01T22:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5225275","3369199","3368953","2012-04-01T23:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5225568","3369199","3368953","2012-04-02T00:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5225875","3369199","3368953","2012-04-02T01:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5226176","3369199","3368953","2012-04-02T02:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5226462","3369199","3368953","2012-04-02T03:24:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5226751","3369199","3368953","2012-04-02T04:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5227068","3369199","3368953","2012-04-02T05:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5227362","3369199","3368953","2012-04-02T06:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5227657","3369199","3368953","2012-04-02T07:24:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5227945","3369199","3368953","2012-04-02T08:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5228243","3369199","3368953","2012-04-02T09:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5228550","3369199","3368953","2012-04-02T10:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5228850","3369199","3368953","2012-04-02T11:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5229141","3369199","3368953","2012-04-02T12:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5229436","3369199","3368953","2012-04-02T13:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5229724","3369199","3368953","2012-04-02T14:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5230010","3369199","3368953","2012-04-02T15:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5230319","3369199","3368953","2012-04-02T16:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5230622","3369199","3368953","2012-04-02T17:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5230916","3369199","3368953","2012-04-02T18:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5231217","3369199","3368953","2012-04-02T19:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5231511","3369199","3368953","2012-04-02T20:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5231798","3369199","3368953","2012-04-02T21:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5232098","3369199","3368953","2012-04-02T22:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5232394","3369199","3368953","2012-04-02T23:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5232688","3369199","3368953","2012-04-03T00:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5232997","3369199","3368953","2012-04-03T01:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5233290","3369199","3368953","2012-04-03T02:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5233578","3369199","3368953","2012-04-03T03:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5233873","3369199","3368953","2012-04-03T04:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5234161","3369199","3368953","2012-04-03T05:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5234462","3369199","3368953","2012-04-03T06:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5234751","3369199","3368953","2012-04-03T07:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5235047","3369199","3368953","2012-04-03T08:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5235352","3369199","3368953","2012-04-03T09:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5235665","3369199","3368953","2012-04-03T10:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5236243","3369199","3368953","2012-04-03T12:24:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5236451","3369199","3368953","2012-04-03T13:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5236659","3369199","3368953","2012-04-03T14:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5236874","3369199","3368953","2012-04-03T15:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5237091","3369199","3368953","2012-04-03T16:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5237304","3369199","3368953","2012-04-03T17:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5237504","3369199","3368953","2012-04-03T18:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5237729","3369199","3368953","2012-04-03T19:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5237943","3369199","3368953","2012-04-03T20:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5238150","3369199","3368953","2012-04-03T21:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5238358","3369199","3368953","2012-04-03T22:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5238563","3369199","3368953","2012-04-03T23:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5238763","3369199","3368953","2012-04-04T00:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5239058","3369199","3368953","2012-04-04T01:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5239352","3369199","3368953","2012-04-04T02:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5239647","3369199","3368953","2012-04-04T03:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5239944","3369199","3368953","2012-04-04T04:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5240239","3369199","3368953","2012-04-04T05:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5240530","3369199","3368953","2012-04-04T06:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5240821","3369199","3368953","2012-04-04T07:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5241114","3369199","3368953","2012-04-04T08:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5241409","3369199","3368953","2012-04-04T09:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5241713","3369199","3368953","2012-04-04T10:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5242011","3369199","3368953","2012-04-04T11:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5242308","3369199","3368953","2012-04-04T12:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5242605","3369199","3368953","2012-04-04T13:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5242893","3369199","3368953","2012-04-04T14:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5243203","3369199","3368953","2012-04-04T15:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5243510","3369199","3368953","2012-04-04T16:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5243851","3369199","3368953","2012-04-04T17:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5244139","3369199","3368953","2012-04-04T18:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5244447","3369199","3368953","2012-04-04T19:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5244745","3369199","3368953","2012-04-04T20:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5245036","3369199","3368953","2012-04-04T21:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5245333","3369199","3368953","2012-04-04T22:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5245627","3369199","3368953","2012-04-04T23:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5245918","3369199","3368953","2012-04-05T00:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5246220","3369199","3368953","2012-04-05T01:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5246517","3369199","3368953","2012-04-05T02:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5246812","3369199","3368953","2012-04-05T03:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5247109","3369199","3368953","2012-04-05T04:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5247401","3369199","3368953","2012-04-05T05:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5247686","3369199","3368953","2012-04-05T06:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5247977","3369199","3368953","2012-04-05T07:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5248272","3369199","3368953","2012-04-05T08:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5248573","3369199","3368953","2012-04-05T09:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5248868","3369199","3368953","2012-04-05T10:24:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5249176","3369199","3368953","2012-04-05T11:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5249484","3369199","3368953","2012-04-05T12:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5249792","3369199","3368953","2012-04-05T13:24:02.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5250112","3369199","3368953","2012-04-05T14:24:39.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5250412","3369199","3368953","2012-04-05T15:25:24.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5250711","3369199","3368953","2012-04-05T16:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5251019","3369199","3368953","2012-04-05T17:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5251311","3369199","3368953","2012-04-05T18:24:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-storage","5251617","3369199","3368953","2012-04-05T19:24:02.000-04:00","Success","","search_output","Success"
