resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","eucalyptus-clientStatus","1484045","1484044","1483987","2010-10-28T13:17:25.000-04:00","Failure","Not all expressions found in output: "AVAILABILITYZONEs+india"","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","1557664","1484071","1484061","2010-11-06T00:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1558019","1484071","1484061","2010-11-06T01:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1558383","1484071","1484061","2010-11-06T02:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1558734","1484071","1484061","2010-11-06T03:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1559081","1484071","1484061","2010-11-06T04:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1559428","1484071","1484061","2010-11-06T05:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1559772","1484071","1484061","2010-11-06T06:28:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1560127","1484071","1484061","2010-11-06T07:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1560496","1484071","1484061","2010-11-06T08:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1560857","1484071","1484061","2010-11-06T09:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1561210","1484071","1484061","2010-11-06T10:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1561565","1484071","1484061","2010-11-06T11:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1561912","1484071","1484061","2010-11-06T12:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1562285","1484071","1484061","2010-11-06T13:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1562639","1484071","1484061","2010-11-06T14:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1562992","1484071","1484061","2010-11-06T15:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1563339","1484071","1484061","2010-11-06T16:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1563687","1484071","1484061","2010-11-06T17:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1564035","1484071","1484061","2010-11-06T18:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1564407","1484071","1484061","2010-11-06T19:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1564754","1484071","1484061","2010-11-06T20:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1565102","1484071","1484061","2010-11-06T21:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1565453","1484071","1484061","2010-11-06T22:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1565800","1484071","1484061","2010-11-06T23:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566152","1484071","1484061","2010-11-07T00:28:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566489","1484071","1484061","2010-11-07T01:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566506","1484071","1484061","2010-11-07T01:28:03.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566507","1484071","1484061","2010-11-07T01:28:04.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566528","1484071","1484061","2010-11-07T01:28:05.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566562","1484071","1484061","2010-11-07T01:28:06.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566601","1484071","1484061","2010-11-07T01:28:07.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566878","1484071","1484061","2010-11-07T01:28:08.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566580","1484071","1484061","2010-11-07T01:28:09.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566876","1484071","1484061","2010-11-07T01:28:10.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566916","1484071","1484061","2010-11-07T01:28:11.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566661","1484071","1484061","2010-11-07T01:28:12.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566729","1484071","1484061","2010-11-07T01:28:13.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567103","1484071","1484061","2010-11-07T01:28:14.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566879","1484071","1484061","2010-11-07T01:28:15.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567144","1484071","1484061","2010-11-07T01:28:16.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566836","1484071","1484061","2010-11-07T01:28:17.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567109","1484071","1484061","2010-11-07T01:28:18.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567101","1484071","1484061","2010-11-07T01:28:19.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567163","1484071","1484061","2010-11-07T01:28:20.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567095","1484071","1484061","2010-11-07T01:28:21.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1566920","1484071","1484061","2010-11-07T01:28:22.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567609","1484071","1484061","2010-11-07T01:28:23.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567579","1484071","1484061","2010-11-07T01:28:24.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567538","1484071","1484061","2010-11-07T01:28:25.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567726","1484071","1484061","2010-11-07T01:28:26.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567643","1484071","1484061","2010-11-07T01:28:27.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567180","1484071","1484061","2010-11-07T01:28:28.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568424","1484071","1484061","2010-11-07T01:28:29.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568438","1484071","1484061","2010-11-07T01:28:30.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567125","1484071","1484061","2010-11-07T01:28:31.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567221","1484071","1484061","2010-11-07T01:28:32.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567651","1484071","1484061","2010-11-07T01:28:33.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567508","1484071","1484061","2010-11-07T01:28:34.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567168","1484071","1484061","2010-11-07T01:28:35.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567322","1484071","1484061","2010-11-07T01:28:36.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567709","1484071","1484061","2010-11-07T01:28:37.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568142","1484071","1484061","2010-11-07T01:28:38.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567533","1484071","1484061","2010-11-07T01:28:39.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567803","1484071","1484061","2010-11-07T01:28:40.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567879","1484071","1484061","2010-11-07T01:28:41.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568073","1484071","1484061","2010-11-07T01:28:42.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568034","1484071","1484061","2010-11-07T01:28:43.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567507","1484071","1484061","2010-11-07T01:28:44.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567292","1484071","1484061","2010-11-07T01:28:45.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567884","1484071","1484061","2010-11-07T01:28:46.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567693","1484071","1484061","2010-11-07T01:28:47.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567880","1484071","1484061","2010-11-07T01:28:48.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567992","1484071","1484061","2010-11-07T01:28:49.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568400","1484071","1484061","2010-11-07T01:28:50.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568116","1484071","1484061","2010-11-07T01:28:51.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568320","1484071","1484061","2010-11-07T01:28:52.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568056","1484071","1484061","2010-11-07T01:28:53.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568022","1484071","1484061","2010-11-07T01:28:54.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568045","1484071","1484061","2010-11-07T01:28:55.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568110","1484071","1484061","2010-11-07T01:28:56.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567659","1484071","1484061","2010-11-07T01:28:57.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568283","1484071","1484061","2010-11-07T01:28:58.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567505","1484071","1484061","2010-11-07T01:28:59.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568091","1484071","1484061","2010-11-07T01:29:00.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568415","1484071","1484061","2010-11-07T01:29:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568155","1484071","1484061","2010-11-07T01:29:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567807","1484071","1484061","2010-11-07T01:29:03.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567813","1484071","1484061","2010-11-07T01:29:04.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568442","1484071","1484061","2010-11-07T01:29:05.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567581","1484071","1484061","2010-11-07T01:29:06.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568205","1484071","1484061","2010-11-07T01:29:07.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568325","1484071","1484061","2010-11-07T01:29:08.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568279","1484071","1484061","2010-11-07T01:29:09.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567875","1484071","1484061","2010-11-07T01:29:10.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568426","1484071","1484061","2010-11-07T01:29:11.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568441","1484071","1484061","2010-11-07T01:29:12.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568319","1484071","1484061","2010-11-07T01:29:13.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568399","1484071","1484061","2010-11-07T01:29:14.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568367","1484071","1484061","2010-11-07T01:29:15.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568379","1484071","1484061","2010-11-07T01:29:16.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567844","1484071","1484061","2010-11-07T01:29:17.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568419","1484071","1484061","2010-11-07T01:29:18.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568071","1484071","1484061","2010-11-07T01:29:19.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568058","1484071","1484061","2010-11-07T01:29:20.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568101","1484071","1484061","2010-11-07T01:29:21.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567922","1484071","1484061","2010-11-07T01:29:22.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568185","1484071","1484061","2010-11-07T01:29:23.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568096","1484071","1484061","2010-11-07T01:29:24.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568224","1484071","1484061","2010-11-07T01:29:25.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568145","1484071","1484061","2010-11-07T01:29:26.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1567953","1484071","1484061","2010-11-07T01:29:27.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","1568151","1484071","1484061","2010-11-07T01:29:28.000-05:00","Success","","search_output","Success"
