resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-create-publicvm","3461234","3448574","3440353","2011-06-17T23:11:39.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3467547","3467546","3440353","2011-06-18T23:04:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.447779 s ping 30.004944 s ssh 30.428033 s destroy 0.337775 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3473831","3473830","3440353","2011-06-19T23:04:36.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.729633 s ping 30.008203 s ssh 30.350325 s destroy 0.270576 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3480164","3448574","3440353","2011-06-20T23:11:38.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3486608","3486607","3440353","2011-06-21T23:04:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.451546 s ping 30.004953 s ssh 30.362821 s destroy 0.326256 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3493502","3448574","3440353","2011-06-22T23:11:39.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3500018","3448574","3440353","2011-06-23T23:10:09.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3506479","3506478","3440353","2011-06-24T23:04:07.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.726544 s ping 30.003249 s ssh 30.499551 s destroy 0.299467 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3513061","3448574","3440353","2011-06-25T23:10:09.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3519575","3448574","3440353","2011-06-26T23:11:09.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
